Date,Open,High,Low,Close,Adj Close,Volume ,Day
"May 23, 2019","2,836.70","2,836.70","2,805.49","2,822.24","2,822.24","3,899,320,000",1198
"May 22, 2019","2,856.06","2,865.47","2,851.11","2,856.27","2,856.27","3,194,000,000",1199
"May 21, 2019","2,854.02","2,868.88","2,854.02","2,864.36","2,864.36","3,223,050,000",1200
"May 20, 2019","2,841.94","2,853.86","2,831.29","2,840.23","2,840.23","3,293,750,000",1201
"May 17, 2019","2,858.60","2,885.48","2,854.23","2,859.53","2,859.53","3,316,040,000",1202
"May 16, 2019","2,855.80","2,892.15","2,855.80","2,876.32","2,876.32","3,338,470,000",1203
"May 15, 2019","2,820.38","2,858.68","2,815.08","2,850.96","2,850.96","3,140,900,000",1204
"May 14, 2019","2,820.12","2,852.54","2,820.12","2,834.41","2,834.41","3,354,860,000",1205
"May 13, 2019","2,840.19","2,840.19","2,801.43","2,811.87","2,811.87","3,900,270,000",1206
"May 10, 2019","2,863.10","2,891.31","2,825.39","2,881.40","2,881.40","3,566,780,000",1207
"May 09, 2019","2,859.84","2,875.97","2,836.40","2,870.72","2,870.72","3,659,050,000",1208
"May 08, 2019","2,879.61","2,897.96","2,873.28","2,879.42","2,879.42","3,543,110,000",1209
"May 07, 2019","2,913.03","2,913.03","2,862.60","2,884.05","2,884.05","3,793,060,000",1210
"May 06, 2019","2,908.89","2,937.32","2,898.21","2,932.47","2,932.47","3,203,260,000",1211
"May 03, 2019","2,929.21","2,947.85","2,929.21","2,945.64","2,945.64","3,357,180,000",1212
"May 02, 2019","2,922.16","2,931.68","2,900.50","2,917.52","2,917.52","3,802,290,000",1213
"May 01, 2019","2,952.33","2,954.13","2,923.36","2,923.73","2,923.73","3,669,330,000",1214
"Apr 30, 2019","2,937.14","2,948.22","2,924.11","2,945.83","2,945.83","3,939,760,000",1215
"Apr 29, 2019","2,940.58","2,949.52","2,939.35","2,943.03","2,943.03","3,150,390,000",1216
"Apr 26, 2019","2,925.81","2,939.88","2,917.56","2,939.88","2,939.88","3,264,390,000",1217
"Apr 25, 2019","2,928.99","2,933.10","2,912.84","2,926.17","2,926.17","3,440,010,000",1218
"Apr 24, 2019","2,934.00","2,936.83","2,926.05","2,927.25","2,927.25","3,468,480,000",1219
"Apr 23, 2019","2,909.99","2,936.31","2,908.53","2,933.68","2,933.68","3,674,480,000",1220
"Apr 22, 2019","2,898.78","2,909.51","2,896.35","2,907.97","2,907.97","3,010,130,000",1221
"Apr 18, 2019","2,904.81","2,908.40","2,891.90","2,905.03","2,905.03","3,507,100,000",1222
"Apr 17, 2019","2,916.04","2,918.00","2,895.45","2,900.45","2,900.45","3,648,100,000",1223
"Apr 16, 2019","2,912.26","2,916.06","2,900.71","2,907.06","2,907.06","3,403,120,000",1224
"Apr 15, 2019","2,908.32","2,909.60","2,896.48","2,905.58","2,905.58","3,114,530,000",1225
"Apr 12, 2019","2,900.86","2,910.54","2,898.37","2,907.41","2,907.41","3,726,050,000",1226
"Apr 11, 2019","2,891.92","2,893.42","2,881.99","2,888.32","2,888.32","2,970,650,000",1227
"Apr 10, 2019","2,881.37","2,889.71","2,879.13","2,888.21","2,888.21","3,092,230,000",1228
"Apr 09, 2019","2,886.58","2,886.88","2,873.33","2,878.20","2,878.20","3,032,480,000",1229
"Apr 08, 2019","2,888.46","2,895.95","2,880.78","2,895.77","2,895.77","3,056,460,000",1230
"Apr 05, 2019","2,884.16","2,893.24","2,882.99","2,892.74","2,892.74","3,155,970,000",1231
"Apr 04, 2019","2,873.99","2,881.28","2,867.14","2,879.39","2,879.39","3,038,740,000",1232
"Apr 03, 2019","2,876.09","2,885.25","2,865.17","2,873.40","2,873.40","3,570,000,000",1233
"Apr 02, 2019","2,868.24","2,872.90","2,858.75","2,867.24","2,867.24","3,267,210,000",1234
"Apr 01, 2019","2,848.63","2,869.40","2,848.63","2,867.19","2,867.19","3,560,090,000",1235
"Mar 29, 2019","2,828.27","2,836.03","2,819.23","2,834.40","2,834.40","3,752,520,000",1236
"Mar 28, 2019","2,809.40","2,819.71","2,798.77","2,815.44","2,815.44","3,185,460,000",1237
"Mar 27, 2019","2,819.72","2,825.56","2,787.72","2,805.37","2,805.37","3,422,400,000",1238
"Mar 26, 2019","2,812.66","2,829.87","2,803.99","2,818.46","2,818.46","3,288,570,000",1239
"Mar 25, 2019","2,796.01","2,809.79","2,785.02","2,798.36","2,798.36","3,406,110,000",1240
"Mar 22, 2019","2,844.52","2,846.16","2,800.47","2,800.71","2,800.71","4,253,730,000",1241
"Mar 21, 2019","2,819.72","2,860.31","2,817.38","2,854.88","2,854.88","3,612,620,000",1242
"Mar 20, 2019","2,831.34","2,843.54","2,812.43","2,824.23","2,824.23","3,779,160,000",1243
"Mar 19, 2019","2,840.76","2,852.42","2,823.27","2,832.57","2,832.57","3,650,740,000",1244
"Mar 18, 2019","2,822.61","2,835.41","2,821.99","2,832.94","2,832.94","3,620,770,000",1245
"Mar 15, 2019","2,810.79","2,830.73","2,810.79","2,822.48","2,822.48","5,969,780,000",1246
"Mar 14, 2019","2,810.38","2,815.00","2,803.46","2,808.48","2,808.48","3,505,670,000",1247
"Mar 13, 2019","2,799.78","2,821.24","2,799.78","2,810.92","2,810.92","3,782,250,000",1248
"Mar 12, 2019","2,787.34","2,798.32","2,786.73","2,791.52","2,791.52","3,432,340,000",1249
"Mar 11, 2019","2,747.61","2,784.00","2,747.61","2,783.30","2,783.30","3,764,850,000",1250
"Mar 08, 2019","2,730.79","2,744.13","2,722.27","2,743.07","2,743.07","3,424,300,000",1251
"Mar 07, 2019","2,766.53","2,767.25","2,739.09","2,748.93","2,748.93","3,932,150,000",1252
"Mar 06, 2019","2,790.27","2,790.27","2,768.69","2,771.45","2,771.45","3,800,180,000",1253
"Mar 05, 2019","2,794.41","2,796.44","2,782.97","2,789.65","2,789.65","3,631,380,000",1254
"Mar 04, 2019","2,814.37","2,816.88","2,767.66","2,792.81","2,792.81","3,949,730,000",1255
"Mar 01, 2019","2,798.22","2,808.02","2,787.38","2,803.69","2,803.69","3,994,950,000",1256
"Feb 28, 2019","2,788.11","2,793.73","2,782.51","2,784.49","2,784.49","4,445,780,000",1257
"Feb 27, 2019","2,787.50","2,795.76","2,775.13","2,792.38","2,792.38","3,771,790,000",1258
"Feb 26, 2019","2,792.36","2,803.12","2,789.47","2,793.90","2,793.90","3,676,200,000",1259
"Feb 25, 2019","2,804.35","2,813.49","2,794.99","2,796.11","2,796.11","3,860,260,000",1260
"Feb 22, 2019","2,780.67","2,794.20","2,779.11","2,792.67","2,792.67","3,429,350,000",1261
"Feb 21, 2019","2,780.24","2,781.58","2,764.55","2,774.88","2,774.88","3,598,260,000",1262
"Feb 20, 2019","2,779.05","2,789.88","2,774.06","2,784.70","2,784.70","3,904,830,000",1263
"Feb 19, 2019","2,769.28","2,787.33","2,767.29","2,779.76","2,779.76","3,535,270,000",1264
"Feb 15, 2019","2,760.24","2,775.66","2,760.24","2,775.60","2,775.60","3,648,680,000",1265
"Feb 14, 2019","2,743.50","2,757.90","2,731.23","2,745.73","2,745.73","3,845,390,000",1266
"Feb 13, 2019","2,750.30","2,761.85","2,748.63","2,753.03","2,753.03","3,684,910,000",1267
"Feb 12, 2019","2,722.61","2,748.19","2,722.61","2,744.73","2,744.73","3,843,020,000",1268
"Feb 11, 2019","2,712.40","2,718.05","2,703.79","2,709.80","2,709.80","3,395,330,000",1269
"Feb 08, 2019","2,692.36","2,708.07","2,681.83","2,707.88","2,707.88","3,649,510,000",1270
"Feb 07, 2019","2,717.53","2,719.32","2,687.26","2,706.05","2,706.05","4,114,040,000",1271
"Feb 06, 2019","2,735.05","2,738.08","2,724.15","2,731.61","2,731.61","3,486,590,000",1272
"Feb 05, 2019","2,728.34","2,738.98","2,724.03","2,737.70","2,737.70","3,597,620,000",1273
"Feb 04, 2019","2,706.49","2,724.99","2,698.75","2,724.87","2,724.87","3,369,450,000",1274
"Feb 01, 2019","2,702.32","2,716.66","2,696.88","2,706.53","2,706.53","3,782,490,000",1275
"Jan 31, 2019","2,685.49","2,708.95","2,678.65","2,704.10","2,704.10","4,953,800,000",1276
"Jan 30, 2019","2,653.62","2,690.44","2,648.34","2,681.05","2,681.05","3,883,270,000",1277
"Jan 29, 2019","2,644.89","2,650.93","2,631.05","2,640.00","2,640.00","3,518,070,000",1278
"Jan 28, 2019","2,644.97","2,644.97","2,624.06","2,643.85","2,643.85","3,630,820,000",1279
"Jan 25, 2019","2,657.44","2,672.38","2,657.33","2,664.76","2,664.76","3,821,000,000",1280
"Jan 24, 2019","2,638.84","2,647.20","2,627.01","2,642.33","2,642.33","3,449,230,000",1281
"Jan 23, 2019","2,643.48","2,653.19","2,612.86","2,638.70","2,638.70","3,358,770,000",1282
"Jan 22, 2019","2,657.88","2,657.88","2,617.27","2,632.90","2,632.90","3,923,950,000",1283
"Jan 18, 2019","2,651.27","2,675.47","2,647.58","2,670.71","2,670.71","4,009,010,000",1284
"Jan 17, 2019","2,609.28","2,645.06","2,606.36","2,635.96","2,635.96","3,802,410,000",1285
"Jan 16, 2019","2,614.75","2,625.76","2,612.68","2,616.10","2,616.10","3,882,180,000",1286
"Jan 15, 2019","2,585.10","2,613.08","2,585.10","2,610.30","2,610.30","3,601,180,000",1287
"Jan 14, 2019","2,580.31","2,589.32","2,570.41","2,582.61","2,582.61","3,689,370,000",1288
"Jan 11, 2019","2,588.11","2,596.27","2,577.40","2,596.26","2,596.26","3,447,460,000",1289
"Jan 10, 2019","2,573.51","2,597.82","2,562.02","2,596.64","2,596.64","3,721,300,000",1290
"Jan 09, 2019","2,580.00","2,595.32","2,568.89","2,584.96","2,584.96","4,088,740,000",1291
"Jan 08, 2019","2,568.11","2,579.82","2,547.56","2,574.41","2,574.41","4,120,060,000",1292
"Jan 07, 2019","2,535.61","2,566.16","2,524.56","2,549.69","2,549.69","4,133,120,000",1293
"Jan 04, 2019","2,474.33","2,538.07","2,474.33","2,531.94","2,531.94","4,234,140,000",1294
"Jan 03, 2019","2,491.92","2,493.14","2,443.96","2,447.89","2,447.89","3,858,830,000",1295
"Jan 02, 2019","2,476.96","2,519.49","2,467.47","2,510.03","2,510.03","3,733,160,000",1296
"Dec 31, 2018","2,498.94","2,509.24","2,482.82","2,506.85","2,506.85","3,461,920,000",1297
"Dec 28, 2018","2,498.77","2,520.27","2,472.89","2,485.74","2,485.74","3,728,440,000",1298
"Dec 27, 2018","2,442.50","2,489.10","2,397.94","2,488.83","2,488.83","4,139,010,000",1299
"Dec 26, 2018","2,363.12","2,467.76","2,346.58","2,467.70","2,467.70","4,249,740,000",1300
"Dec 24, 2018","2,400.56","2,410.34","2,351.10","2,351.10","2,351.10","2,613,670,000",1301
"Dec 21, 2018","2,465.38","2,504.41","2,408.55","2,416.62","2,416.62","7,657,890,000",1302
"Dec 20, 2018","2,496.77","2,509.63","2,441.18","2,467.42","2,467.42","5,619,780,000",1303
"Dec 19, 2018","2,547.05","2,585.29","2,488.96","2,506.96","2,506.96","5,152,830,000",1304
"Dec 18, 2018","2,559.90","2,573.99","2,528.71","2,546.16","2,546.16","4,519,190,000",1305
"Dec 17, 2018","2,590.75","2,601.13","2,530.54","2,545.94","2,545.94","4,661,420,000",1306
"Dec 14, 2018","2,629.68","2,635.07","2,593.84","2,599.95","2,599.95","4,064,370,000",1307
"Dec 13, 2018","2,658.70","2,670.19","2,637.27","2,650.54","2,650.54","3,978,340,000",1308
"Dec 12, 2018","2,658.23","2,685.44","2,650.26","2,651.07","2,651.07","4,029,300,000",1309
"Dec 11, 2018","2,664.44","2,674.35","2,621.30","2,636.78","2,636.78","3,963,440,000",1310
"Dec 10, 2018","2,630.86","2,647.51","2,583.23","2,637.72","2,637.72","4,162,880,000",1311
"Dec 07, 2018","2,691.26","2,708.54","2,623.14","2,633.08","2,633.08","4,242,240,000",1312
"Dec 06, 2018","2,663.51","2,696.15","2,621.53","2,695.95","2,695.95","5,180,430,000",1313
"Dec 04, 2018","2,782.43","2,785.93","2,697.18","2,700.06","2,700.06","4,515,710,000",1314
"Dec 03, 2018","2,790.50","2,800.18","2,773.38","2,790.37","2,790.37","4,221,580,000",1315
"Nov 30, 2018","2,737.76","2,760.88","2,732.76","2,760.17","2,760.17","4,668,310,000",1316
"Nov 29, 2018","2,736.97","2,753.75","2,722.94","2,737.80","2,737.80","3,599,200,000",1317
"Nov 28, 2018","2,691.45","2,744.00","2,684.38","2,743.79","2,743.79","3,984,540,000",1318
"Nov 27, 2018","2,663.75","2,682.53","2,655.89","2,682.17","2,682.17","3,494,380,000",1319
"Nov 26, 2018","2,649.97","2,674.35","2,649.97","2,673.45","2,673.45","3,523,520,000",1320
"Nov 23, 2018","2,633.36","2,647.55","2,631.09","2,632.56","2,632.56","1,651,680,000",1321
"Nov 21, 2018","2,657.74","2,670.73","2,649.82","2,649.93","2,649.93","3,237,400,000",1322
"Nov 20, 2018","2,654.60","2,669.44","2,631.52","2,641.89","2,641.89","4,370,820,000",1323
"Nov 19, 2018","2,730.74","2,733.16","2,681.09","2,690.73","2,690.73","3,806,940,000",1324
"Nov 16, 2018","2,718.54","2,746.75","2,712.16","2,736.27","2,736.27","3,996,970,000",1325
"Nov 15, 2018","2,693.52","2,735.38","2,670.75","2,730.20","2,730.20","4,204,960,000",1326
"Nov 14, 2018","2,737.90","2,746.80","2,685.75","2,701.58","2,701.58","4,449,060,000",1327
"Nov 13, 2018","2,730.05","2,754.60","2,714.98","2,722.18","2,722.18","4,112,820,000",1328
"Nov 12, 2018","2,773.93","2,775.99","2,722.00","2,726.22","2,726.22","3,701,570,000",1329
"Nov 09, 2018","2,794.10","2,794.10","2,764.24","2,781.01","2,781.01","4,029,030,000",1330
"Nov 08, 2018","2,806.38","2,814.75","2,794.99","2,806.83","2,806.83","3,673,550,000",1331
"Nov 07, 2018","2,774.13","2,815.15","2,774.13","2,813.89","2,813.89","3,929,080,000",1332
"Nov 06, 2018","2,738.40","2,756.82","2,737.08","2,755.45","2,755.45","3,543,800,000",1333
"Nov 05, 2018","2,726.37","2,744.27","2,717.94","2,738.31","2,738.31","3,650,910,000",1334
"Nov 02, 2018","2,745.45","2,756.55","2,700.44","2,723.06","2,723.06","4,261,230,000",1335
"Nov 01, 2018","2,717.58","2,741.67","2,708.85","2,740.37","2,740.37","4,730,250,000",1336
"Oct 31, 2018","2,705.60","2,736.69","2,705.60","2,711.74","2,711.74","5,133,380,000",1337
"Oct 30, 2018","2,640.68","2,685.43","2,635.34","2,682.63","2,682.63","5,125,600,000",1338
"Oct 29, 2018","2,682.65","2,706.85","2,603.54","2,641.25","2,641.25","4,701,260,000",1339
"Oct 26, 2018","2,667.86","2,692.38","2,628.16","2,658.69","2,658.69","4,804,330,000",1340
"Oct 25, 2018","2,674.88","2,722.70","2,667.84","2,705.57","2,705.57","4,663,930,000",1341
"Oct 24, 2018","2,737.87","2,742.59","2,651.89","2,656.10","2,656.10","4,738,670,000",1342
"Oct 23, 2018","2,721.03","2,753.59","2,691.43","2,740.69","2,740.69","4,373,710,000",1343
"Oct 22, 2018","2,773.94","2,778.94","2,749.22","2,755.88","2,755.88","3,331,270,000",1344
"Oct 19, 2018","2,775.66","2,797.77","2,760.27","2,767.78","2,767.78","3,593,940,000",1345
"Oct 18, 2018","2,802.00","2,806.04","2,755.18","2,768.78","2,768.78","3,639,300,000",1346
"Oct 17, 2018","2,811.67","2,816.94","2,781.81","2,809.21","2,809.21","3,347,090,000",1347
"Oct 16, 2018","2,767.05","2,813.46","2,766.91","2,809.92","2,809.92","3,460,260,000",1348
"Oct 15, 2018","2,763.83","2,775.99","2,749.03","2,750.79","2,750.79","3,327,160,000",1349
"Oct 12, 2018","2,770.54","2,775.77","2,729.44","2,767.13","2,767.13","4,024,010,000",1350
"Oct 11, 2018","2,776.87","2,795.14","2,710.51","2,728.37","2,728.37","4,914,090,000",1351
"Oct 10, 2018","2,873.90","2,874.02","2,784.86","2,785.68","2,785.68","4,554,260,000",1352
"Oct 09, 2018","2,882.51","2,894.83","2,874.27","2,880.34","2,880.34","3,531,690,000",1353
"Oct 08, 2018","2,877.53","2,889.45","2,862.08","2,884.43","2,884.43","3,381,820,000",1354
"Oct 05, 2018","2,902.54","2,909.64","2,869.29","2,885.57","2,885.57","3,340,820,000",1355
"Oct 04, 2018","2,919.35","2,919.78","2,883.92","2,901.61","2,901.61","3,510,370,000",1356
"Oct 03, 2018","2,931.69","2,939.86","2,921.36","2,925.51","2,925.51","3,625,510,000",1357
"Oct 02, 2018","2,923.80","2,931.42","2,919.37","2,923.43","2,923.43","3,432,620,000",1358
"Oct 01, 2018","2,926.29","2,937.06","2,917.91","2,924.59","2,924.59","3,375,890,000",1359
"Sep 28, 2018","2,910.03","2,920.53","2,907.50","2,913.98","2,913.98","3,461,680,000",1360
"Sep 27, 2018","2,911.65","2,927.22","2,909.27","2,914.00","2,914.00","3,101,360,000",1361
"Sep 26, 2018","2,916.98","2,931.15","2,903.28","2,905.97","2,905.97","3,417,540,000",1362
"Sep 25, 2018","2,921.75","2,923.95","2,913.70","2,915.56","2,915.56","3,330,880,000",1363
"Sep 24, 2018","2,921.83","2,923.79","2,912.63","2,919.37","2,919.37","3,392,030,000",1364
"Sep 21, 2018","2,936.76","2,940.91","2,927.11","2,929.67","2,929.67","5,652,470,000",1365
"Sep 20, 2018","2,919.73","2,934.80","2,919.73","2,930.75","2,930.75","3,406,520,000",1366
"Sep 19, 2018","2,906.60","2,912.36","2,903.82","2,907.95","2,907.95","3,302,460,000",1367
"Sep 18, 2018","2,890.74","2,911.17","2,890.43","2,904.31","2,904.31","3,091,190,000",1368
"Sep 17, 2018","2,903.83","2,904.65","2,886.16","2,888.80","2,888.80","2,967,980,000",1369
"Sep 14, 2018","2,906.38","2,908.30","2,895.77","2,904.98","2,904.98","3,179,410,000",1370
"Sep 13, 2018","2,896.85","2,906.76","2,896.39","2,904.18","2,904.18","3,274,090,000",1371
"Sep 12, 2018","2,888.29","2,894.65","2,879.20","2,888.92","2,888.92","3,341,280,000",1372
"Sep 11, 2018","2,871.57","2,892.52","2,866.78","2,887.89","2,887.89","2,904,500,000",1373
"Sep 10, 2018","2,881.39","2,886.93","2,875.94","2,877.13","2,877.13","2,751,100,000",1374
"Sep 07, 2018","2,868.26","2,883.81","2,864.12","2,871.68","2,871.68","2,976,580,000",1375
"Sep 06, 2018","2,888.64","2,892.05","2,867.29","2,878.05","2,878.05","3,144,240,000",1376
"Sep 05, 2018","2,891.59","2,894.21","2,876.92","2,888.60","2,888.60","3,248,780,000",1377
"Sep 04, 2018","2,896.96","2,900.18","2,885.13","2,896.72","2,896.72","3,087,420,000",1378
"Aug 31, 2018","2,898.37","2,906.32","2,891.73","2,901.52","2,901.52","2,887,220,000",1379
"Aug 30, 2018","2,908.94","2,912.46","2,895.22","2,901.13","2,901.13","2,810,450,000",1380
"Aug 29, 2018","2,900.62","2,916.50","2,898.40","2,914.04","2,914.04","2,805,520,000",1381
"Aug 28, 2018","2,901.45","2,903.77","2,893.50","2,897.52","2,897.52","2,687,770,000",1382
"Aug 27, 2018","2,884.69","2,898.25","2,884.69","2,896.74","2,896.74","2,865,070,000",1383
"Aug 24, 2018","2,862.35","2,876.16","2,862.35","2,874.69","2,874.69","2,603,010,000",1384
"Aug 23, 2018","2,860.29","2,868.78","2,854.03","2,856.98","2,856.98","2,724,450,000",1385
"Aug 22, 2018","2,860.99","2,867.54","2,856.05","2,861.82","2,861.82","2,701,250,000",1386
"Aug 21, 2018","2,861.51","2,873.23","2,861.32","2,862.96","2,862.96","3,174,010,000",1387
"Aug 20, 2018","2,853.93","2,859.76","2,850.62","2,857.05","2,857.05","2,757,150,000",1388
"Aug 17, 2018","2,838.32","2,855.63","2,833.73","2,850.13","2,850.13","3,037,640,000",1389
"Aug 16, 2018","2,831.44","2,850.49","2,831.44","2,840.69","2,840.69","3,232,000,000",1390
"Aug 15, 2018","2,827.95","2,827.95","2,802.49","2,818.37","2,818.37","3,656,680,000",1391
"Aug 14, 2018","2,827.88","2,843.11","2,826.58","2,839.96","2,839.96","2,986,500,000",1392
"Aug 13, 2018","2,835.46","2,843.40","2,819.88","2,821.93","2,821.93","3,173,630,000",1393
"Aug 10, 2018","2,838.90","2,842.20","2,825.81","2,833.28","2,833.28","3,265,590,000",1394
"Aug 09, 2018","2,857.19","2,862.48","2,851.98","2,853.58","2,853.58","3,066,180,000",1395
"Aug 08, 2018","2,856.79","2,862.44","2,853.09","2,857.70","2,857.70","2,978,070,000",1396
"Aug 07, 2018","2,855.92","2,863.43","2,855.92","2,858.45","2,858.45","3,185,440,000",1397
"Aug 06, 2018","2,840.29","2,853.29","2,835.98","2,850.40","2,850.40","2,879,020,000",1398
"Aug 03, 2018","2,829.62","2,840.38","2,827.37","2,840.35","2,840.35","3,043,690,000",1399
"Aug 02, 2018","2,800.48","2,829.91","2,796.34","2,827.22","2,827.22","3,501,380,000",1400
"Aug 01, 2018","2,821.17","2,825.83","2,805.85","2,813.36","2,813.36","3,501,350,000",1401
"Jul 31, 2018","2,809.73","2,824.46","2,808.06","2,816.29","2,816.29","3,906,890,000",1402
"Jul 30, 2018","2,819.00","2,821.74","2,798.11","2,802.60","2,802.60","3,261,190,000",1403
"Jul 27, 2018","2,842.35","2,843.17","2,808.34","2,818.82","2,818.82","3,434,370,000",1404
"Jul 26, 2018","2,835.49","2,845.57","2,835.26","2,837.44","2,837.44","3,667,290,000",1405
"Jul 25, 2018","2,817.73","2,848.03","2,817.73","2,846.07","2,846.07","3,584,400,000",1406
"Jul 24, 2018","2,820.68","2,829.99","2,811.12","2,820.40","2,820.40","3,430,410,000",1407
"Jul 23, 2018","2,799.17","2,808.61","2,795.14","2,806.98","2,806.98","2,928,490,000",1408
"Jul 20, 2018","2,804.55","2,809.70","2,800.01","2,801.83","2,801.83","3,243,250,000",1409
"Jul 19, 2018","2,809.37","2,812.05","2,799.77","2,804.49","2,804.49","3,278,360,000",1410
"Jul 18, 2018","2,811.35","2,816.76","2,805.89","2,815.62","2,815.62","3,111,560,000",1411
"Jul 17, 2018","2,789.34","2,814.19","2,789.24","2,809.55","2,809.55","3,064,920,000",1412
"Jul 16, 2018","2,797.36","2,801.19","2,793.39","2,798.43","2,798.43","2,819,860,000",1413
"Jul 13, 2018","2,796.93","2,804.53","2,791.69","2,801.31","2,801.31","2,619,790,000",1414
"Jul 12, 2018","2,783.14","2,799.22","2,781.53","2,798.29","2,798.29","2,834,230,000",1415
"Jul 11, 2018","2,779.82","2,785.91","2,770.77","2,774.02","2,774.02","2,986,180,000",1416
"Jul 10, 2018","2,788.56","2,795.58","2,786.24","2,793.84","2,793.84","3,080,140,000",1417
"Jul 09, 2018","2,775.62","2,784.65","2,770.73","2,784.17","2,784.17","3,070,060,000",1418
"Jul 06, 2018","2,737.68","2,764.41","2,733.52","2,759.82","2,759.82","2,590,250,000",1419
"Jul 05, 2018","2,724.19","2,737.83","2,716.02","2,736.61","2,736.61","2,980,160,000",1420
"Jul 03, 2018","2,733.27","2,736.58","2,711.16","2,713.22","2,713.22","1,911,460,000",1421
"Jul 02, 2018","2,704.95","2,727.26","2,698.95","2,726.71","2,726.71","3,095,040,000",1422
"Jun 29, 2018","2,727.13","2,743.26","2,718.03","2,718.37","2,718.37","3,586,800,000",1423
"Jun 28, 2018","2,698.69","2,724.34","2,691.99","2,716.31","2,716.31","3,461,100,000",1424
"Jun 27, 2018","2,728.45","2,746.09","2,699.38","2,699.63","2,699.63","3,803,990,000",1425
"Jun 26, 2018","2,722.12","2,732.91","2,715.60","2,723.06","2,723.06","3,568,900,000",1426
"Jun 25, 2018","2,742.94","2,742.94","2,698.67","2,717.07","2,717.07","3,663,280,000",1427
"Jun 22, 2018","2,760.79","2,764.17","2,752.68","2,754.88","2,754.88","5,468,110,000",1428
"Jun 21, 2018","2,769.28","2,769.28","2,744.39","2,749.76","2,749.76","3,336,580,000",1429
"Jun 20, 2018","2,769.73","2,774.86","2,763.91","2,767.32","2,767.32","3,332,140,000",1430
"Jun 19, 2018","2,752.01","2,765.05","2,743.19","2,762.59","2,762.59","3,671,160,000",1431
"Jun 18, 2018","2,765.79","2,774.99","2,757.12","2,773.75","2,773.75","3,316,120,000",1432
"Jun 15, 2018","2,777.78","2,782.81","2,761.73","2,779.66","2,779.66","5,451,990,000",1433
"Jun 14, 2018","2,783.21","2,789.06","2,776.52","2,782.49","2,782.49","3,540,930,000",1434
"Jun 13, 2018","2,787.94","2,791.47","2,774.65","2,775.63","2,775.63","3,820,770,000",1435
"Jun 12, 2018","2,785.60","2,789.80","2,778.78","2,786.85","2,786.85","3,435,700,000",1436
"Jun 11, 2018","2,780.18","2,790.21","2,780.17","2,782.00","2,782.00","3,262,130,000",1437
"Jun 08, 2018","2,765.84","2,779.39","2,763.59","2,779.03","2,779.03","3,138,850,000",1438
"Jun 07, 2018","2,774.84","2,779.90","2,760.16","2,770.37","2,770.37","3,742,080,000",1439
"Jun 06, 2018","2,753.25","2,772.39","2,748.46","2,772.35","2,772.35","3,662,780,000",1440
"Jun 05, 2018","2,748.46","2,752.61","2,739.51","2,748.80","2,748.80","3,523,550,000",1441
"Jun 04, 2018","2,741.67","2,749.16","2,740.54","2,746.87","2,746.87","3,410,090,000",1442
"Jun 01, 2018","2,718.70","2,736.93","2,718.70","2,734.62","2,734.62","3,694,310,000",1443
"May 31, 2018","2,720.98","2,722.50","2,700.68","2,705.27","2,705.27","4,241,100,000",1444
"May 30, 2018","2,702.43","2,729.34","2,702.43","2,724.01","2,724.01","3,566,490,000",1445
"May 29, 2018","2,705.11","2,710.67","2,676.81","2,689.86","2,689.86","3,743,310,000",1446
"May 25, 2018","2,723.60","2,727.36","2,714.99","2,721.33","2,721.33","3,015,260,000",1447
"May 24, 2018","2,730.94","2,731.97","2,707.38","2,727.76","2,727.76","3,285,750,000",1448
"May 23, 2018","2,713.98","2,733.33","2,709.54","2,733.29","2,733.29","3,333,160,000",1449
"May 22, 2018","2,738.34","2,742.24","2,721.88","2,724.44","2,724.44","3,384,140,000",1450
"May 21, 2018","2,735.39","2,739.19","2,725.70","2,733.01","2,733.01","3,053,480,000",1451
"May 18, 2018","2,717.35","2,719.50","2,709.18","2,712.97","2,712.97","3,383,270,000",1452
"May 17, 2018","2,719.71","2,731.96","2,711.36","2,720.13","2,720.13","3,478,150,000",1453
"May 16, 2018","2,712.62","2,727.76","2,712.17","2,722.46","2,722.46","3,248,480,000",1454
"May 15, 2018","2,718.59","2,718.59","2,701.91","2,711.45","2,711.45","3,291,190,000",1455
"May 14, 2018","2,738.47","2,742.10","2,725.47","2,730.13","2,730.13","2,994,360,000",1456
"May 11, 2018","2,722.70","2,732.86","2,717.45","2,727.72","2,727.72","2,874,850,000",1457
"May 10, 2018","2,705.02","2,726.11","2,704.54","2,723.07","2,723.07","3,380,640,000",1458
"May 09, 2018","2,678.12","2,701.27","2,674.14","2,697.79","2,697.79","3,913,650,000",1459
"May 08, 2018","2,670.26","2,676.34","2,655.20","2,671.92","2,671.92","3,745,100,000",1460
"May 07, 2018","2,680.34","2,683.35","2,664.70","2,672.63","2,672.63","3,266,810,000",1461
"May 04, 2018","2,621.45","2,670.93","2,615.32","2,663.42","2,663.42","3,335,260,000",1462
"May 03, 2018","2,628.08","2,637.14","2,594.62","2,629.73","2,629.73","3,867,530,000",1463
"May 02, 2018","2,654.24","2,660.87","2,631.70","2,635.67","2,635.67","4,047,020,000",1464
"May 01, 2018","2,642.96","2,655.27","2,625.41","2,654.80","2,654.80","3,562,820,000",1465
"Apr 30, 2018","2,682.51","2,682.87","2,648.04","2,648.05","2,648.05","3,749,510,000",1466
"Apr 27, 2018","2,675.47","2,677.35","2,659.01","2,669.91","2,669.91","3,234,510,000",1467
